Artist,"Song ID",Song Title
Queen,MK-119-16,Save Me
Queen,MK-320-13,Somebody To Love
Queen,MK-119-03,The Show Must Go On
Queen,MK-57-14,Under Pressure
Queen,7535-09,We Are The Champions
Queen,MK-02-13,We Will Rock You
Queen,MK-703-42,We Will Rock You + We Are The Champions
Queen,MK-674-51,White Queen
Queen,MK-119-15,Who Wants To Live Forever
Queen & Paul Rodgers,MK-674-52,C-Lebrity
Queen Ifrica,MK-520-15,Below Di Waist
Queen Of Pain,MK-654-48,Cramps
Queens Of The Stone Age,MK-575-06,3's & 7's
Queens Of The Stone Age,MK-575-03,Burn Witch Burn
Queens Of The Stone Age,MK-575-02,Go With The flow
Queens Of The Stone Age,MK-301-15,Little Sister
Queens Of The Stone Age,MK-240-08,No One Knows
Queens Of The Stone Age,MK-575-04,Regular John
Queens Of The Stone Age,MK-575-05,Song For The Dead
Queens Of The Stone Age,MK-575-01,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire"
Queensryche,MK-683-78,Another Rainy Night (Without You)
Queensryche,MK-683-77,Della Brown
Queensryche,MK-683-76,Empire
Queensryche,MK-683-75,Eyes Of A Stranger
Queensryche,MK-683-74,Jet City Woman
Queensryche,MK-683-73,Queen Of The Reich
Queensryche,MK-146-10,Silent Lucidity
Queensryche,MK-778-21,Sign Of The Times
Queensryche,MK-683-72,Take Hold Of The Flame
Question Mark & The Mysterians,MK-343-01,96 Tears
Quiet Riot,MK-146-14,Cum On Feel The Noize
R & J Stone,MK-674-53,We Do It
R Dean Taylor,MK-683-70,Indiana Wants Me
R. Kelly,7582-14,I Believe I Can Fly
R. Kelly,MK-295-14,Ignition
R. Kelly,MK-613-01,love Letter
R. Kelly & Celine Dion,MK-125-02,I'm Your Angel
R.E.D,MK-703-41,Feed The Machine
Rachel Platten,MK-674-54,Better Place
Rachel Platten,MK-683-69,Broken Glass
Rachel Platten,MK-647-14,Fight Song
Rachel Platten,MK-674-55,Stand By You
"Raconteurs, The",MK-677-03,Level
"Raconteurs, The",MK-315-18,Steady As She Goes
Radiohead,MK-683-68,Airbag
Radiohead,MK-674-56,Climbing Up The Walls
Radiohead,MK-213-14,Creep
Radiohead,MK-665-43,Creep (Acoustic)
Radiohead,MK-674-57,Electioneering
Radiohead,MK-674-58,Exit Music (For A Film)
Radiohead,MK-227-01,Fake Plastic Trees
Radiohead,MK-674-59,Fitter Happier
Radiohead,MK-394-05,Just
Radiohead,MK-342-14,Karma Police
Radiohead,MK-674-60,Let Down
Radiohead,MK-674-62,Lucky
Radiohead,MK-60-11,Optimistic
Radiohead,MK-703-40,Separator
Radiohead,MK-70-09,Street Spirit
Radiohead,MK-674-63,Subterranean Homesick Alien
Radiohead,MK-538-14,Supercollider
Radiohead,MK-674-64,The Tourist
Radiohead,MK-538-15,Tourist
Rae Sremmurd & Gucci Mane,MK-674-65,Black Beatles (Explicit)
RaeLynn,MK-660-11,God Made Girls
Rag 'N' Bone Man,MK-683-65,As You Are
Rag 'N' Bone Man,MK-751-09,Crossfire
Rag 'N' Bone Man,MK-683-64,Grace
Rag 'N' Bone Man,MK-674-66,Human
Rag 'N' Bone Man,MK-683-63,Lay My Body Down
Rag 'N' Bone Man,MK-683-62,Skin
Rage Against The Machine,MK-695-66,Bombtrack
Rage Against The Machine,MK-695-65,Bullet In The Head
Rage Against The Machine,MK-175-01,Bulls On Parade
Rage Against The Machine,MK-180-06,Guerrilla Radio
Rage Against The Machine,MK-76-12,How I Could Just Kill A Man
Rage Against The Machine,MK-223-08,Killing In The Name Of
Rage Against The Machine,MK-71-12,Renegades Of Funk
Rage Against The Machine,MK-695-64,Sleep Now In The Fire
Rage Against The Machine,MK-695-63,Snake Charmer
Rage Against The Machine,MK-180-12,Testify
Rainbow,MK-674-68,Catch The Rainbow
Rainbow,MK-284-01,Man On The Silver Mountain
Rainbow,MK-674-69,Rainbow Eyes
Rak-Su,MK-683-61,I Want You To Freak
Rak-Su & Wyckef Jean & Naughty Boy,MK-683-60,Dimelo (2017 X-Factor)
Ralph McTell,MK-522-12,Streets Of London
Ram Jam,MK-319-09,Black Betty
Rammstein,MK-703-38,Amerika
Rammstein,MK-351-15,Du Hast (English Version)
Rammstein,MK-540-05,Du Hast (German Version)
Rammstein,MK-703-37,Du Riechst So Gut [German Karaoke]
Rammstein,MK-683-59,Engel
Rammstein,MK-703-36,Feuer Frei
Rammstein,MK-703-35,Pussy
Rammstein,MK-703-34,Rammstein
Rammstein,MK-703-33,Reise Reise
Rammstein,MK-703-32,Seemann
Rammstein,MK-703-31,Sehnsucht
Rammstein,MK-703-30,Sonne
Rammstein,MK-703-29,Spiel Mit Mir
"Ramones, The",MK-525-09,Beat On The Brat
"Ramones, The",MK-299-15,I Wanna Be Sedated
"Ramones, The",MK-24-03,Pet Sematary
"Ramones, The",MK-679-22,Rock And Roll High School
Ramz,MK-683-58,Barking
"Ranch, The",MK-105-10,Walkin' In The Country
Rancid,MK-695-62,Daly City Train
Rancid,MK-292-04,Fall Back Down
Rancid,MK-695-61,Red Hot Moon
Rancid,MK-703-26,Ruby Soho
Rancid,MK-662-36,Time Bomb
Randall King,MK-780-05,Hey Cowgirl
Randall King,MK-780-04,Mirror Mirror
Randall King,MK-780-03,You In A Honky Tonk
Randy Crawford,MK-22-07,Your Might Need Somebody
Randy Crowell,MK-760-05,Lovin All Night
Randy Houser,MK-563-03,How Country Feels
Randy Travis,MK-250-01,1982
Randy Travis,MK-27-02,A Little Left Of Center
Randy Travis,MK-14-08,A Man Ain't Made Of Stone
Randy Travis,MK-644-44,An Old Pair Of Shoes
Randy Travis,MK-798-17,Cowboy Boogie
Randy Travis,7552-07,Deeper Than The Holler
Randy Travis,MK-250-03,Digging Up Bones
Randy Travis,7510-14,"Forever And Ever, Amen"
Randy Travis,MK-250-14,Hard Rock Bottom Of Your Heart
Randy Travis,MK-250-15,He Walked On Water
Randy Travis,MK-250-10,Honky Tonk Moon
Randy Travis,MK-250-09,I Told You So
Randy Travis,MK-250-06,I Won't Need You Anymore
Randy Travis,MK-250-12,Is It Still Over
Randy Travis,MK-250-13,It's Just A Matter Of Time
Randy Travis,MK-250-04,No Place Like Home
Randy Travis,MK-250-07,Old 8x10
Randy Travis,MK-250-02,On The Other Hand
Randy Travis,MK-293-11,Pray For The Fish
Randy Travis,MK-251-16,Three Wooden Crosses
Randy Travis,MK-250-08,Too Gone Too Long
Randy Vanwarmer,MK-615-03,Just When I Needed You Most
"Rankin Family , The",MK-288-01,Fare The Well Love
"Rankin Family , The",MK-767-02,Mull River Shuffle
"Rankin Family , The",MK-288-02,You Feel The Same Way Too
Rascal Flatts,MK-517-14,Banjo
Rascal Flatts,MK-320-15,Bless The Broken Road
Rascal Flatts,MK-776-02,Bob That Head
Rascal Flatts,MK-645-08,Changed
Rascal Flatts,MK-413-11,Fast Cars And Freedom
Rascal Flatts,MK-401-15,Here Comes Goodbye
Rascal Flatts,MK-662-35,I Like The Sound Of That
Rascal Flatts,MK-554-08,I Won't Let Go
Rascal Flatts,MK-203-04,I'm Movin' On
Rascal Flatts,MK-319-15,Life Is A Highway
Rascal Flatts,MK-303-12,Mayberry
Rascal Flatts,MK-319-14,Me And My Gang
Rascal Flatts,MK-18-03,Prayin' For Daylight
Rascal Flatts,MK-703-25,Rewind
Rascal Flatts,MK-658-38,Stand
Rascal Flatts,MK-554-15,Summer Nights
Rascal Flatts,MK-658-37,Take Me There
Rascal Flatts,MK-319-13,What Hurts The Most
Rascal Flatts,MK-654-47,Where You Are
Rascal Flatts,MK-656-04,Why Wait
Rascal Flatts,MK-683-55,Yours If You Want It
"Rascals, The",7572-12,Good Lovin'
"Rascals, The",7572-05,Groovin'
Ratt,MK-772-11,Lay It Down
Ratt,7579-07,Round & Round
Ray Charles,MK-335-03,Born To Lose
Ray Charles,MK-335-04,Busted
Ray Charles,MK-335-05,Crying Time
Ray Charles,7505-02,Georgia On My Mind
Ray Charles,7571-03,Hit The Road Jack
Ray Charles,MK-703-24,I Can't Stop Lovin' You
Ray Charles,7518-09,I Can't Stop Loving You
Ray Charles,MK-335-09,I Got A Woman
Ray Charles,MK-309-01,Let�s Go Get Stoned
Ray Charles,MK-335-10,Lucky Old Son
Ray Charles,MK-644-43,Mess Around
Ray Charles,MK-335-11,O Samma Yo Mama
Ray Charles,MK-703-23,Ruby
Ray Charles,MK-335-12,Shake Your Tail Feather
Ray Charles,MK-335-13,Take These Chains From My Heart
Ray Charles,MK-335-14,Unchain My Heart
Ray Charles,7571-10,What'd I Say
Ray Charles,MK-335-16,You Don't Know Me
Ray Charles & Betty Carter,MK-665-42,"Baby, Its Cold Outside"
Ray Charles & Billy Joel,MK-335-01,Baby Grand
Ray Charles & Willie Nelson,MK-335-02,Seven Spanish Angles
Ray J,MK-654-46,Let It Go
Ray Lamontagne,MK-619-02,Crazy (Acoustic Cover)
Ray Lamontagne,MK-410-15,Forever My Friend
Ray Lamontagne,MK-411-01,Three More Days
Ray Lamontagne,MK-619-03,Trouble
Ray Lamontagne,MK-619-05,You Are The Best thing
Ray Peterson,Mk-650-03,Corrina Corrina
Ray Price,MK-647-13,Burning Memories
Ray Price,7524-03,For The Good Times
Ray Price,7544-15,Heartaches By The Number
Ray Price,MK-743-02,Scotch And Soda
Ray Price,MK-347-02,My Shoes Keep Walkin' Back To You
Ray Price,MK-404-12,Touch My Heart
Ray Scott,MK-556-15,My Kind Of Music
Ray Stevens,7598-11,The Streak
Raybon Brothers & Olivia Newton John,MK-105-07,Falling
Reba McEntire,MK-234-08,And Still
Reba McEntire,MK-383-10,Consider Me Gone
Reba McEntire,MK-117-01,Everything That You Want
Reba McEntire,MK-117-02,Fancy
Reba McEntire,MK-117-03,For Herself
Reba McEntire,MK-117-04,For My Broken Heart
Reba McEntire,MK-366-11,Forever Love
Reba McEntire,MK-649-07,Going Out Like That
Reba McEntire,7594-08,Greatest Man I Ever Knew
Reba McEntire,MK-31-11,How Was I To Know
Reba McEntire,MK-322-06,I'll Be
Reba McEntire,MK-202-03,I'm A Survivor
Reba McEntire,MK-674-70,If I Were A Boy
Reba McEntire,7596-05,Is There Life Out There
Reba McEntire,MK-117-06,It's Your Call
Reba McEntire,7551-13,Just A Little Love
Reba McEntire,7592-12,Little Rock
Reba McEntire,MK-117-05,Rumor Has It
Reba McEntire,MK-683-54,She Can't Save Him
Reba McEntire,MK-241-10,She Thinks His Name Was John
Reba McEntire,MK-117-07,Silly Me
Reba McEntire,MK-334-07,Somebody
Reba McEntire,MK-117-08,Somebody Should Leave
Reba McEntire,MK-117-09,Sunday Kind Of Love
Reba McEntire,MK-181-08,Sweet Music Man
Reba McEntire,MK-234-09,Take It Back
Reba McEntire,MK-322-03,The Last One To Know
Reba McEntire,MK-234-10,The Night The Lights Went Out In Georgia
Reba McEntire,MK-117-10,Till You Love Me
Reba McEntire,MK-395-01,Turn On The Radio
Reba McEntire,MK-525-13,What Am I Gonna Do About You
Reba McEntire,MK-355-09,What Do You Say
Reba McEntire,MK-103-09,What If
Reba McEntire,7512-15,Whoever's In New England
Reba McEntire,7522-08,Why Haven't I Heard From You
Reba McEntire,MK-97-08,You Lie
Reba McEntire & Kelly Clarkson,MK-658-35,Because Of You
Reba McEntire & Linda Davis,7524-11,Does He Love You
Reba McEntire & Vince Gill,7588-06,The Heart Won't Lie
Rebecca Black,MK-674-71,Friday
Rebecca Ferguson,MK-674-73,Superwoman
Rebecca Lynn Howard,MK-235-08,Forgive
Rebecca Lynn Howard,MK-102-12,Out Here On The Water
Red,MK-574-09,Breathe into Me
Red Hot Chili Peppers,MK-128-05,Aeroplane
Red Hot Chili Peppers,MK-737-01,Aquatic Mouth Dance
Red Hot Chili Peppers,MK-10-01,Around The World
Red Hot Chili Peppers,MK-724-14,Black Summer
Red Hot Chili Peppers,MK-797-06,Breaking The Girl
Red Hot Chili Peppers,MK-214-09,By The Way
Red Hot Chili Peppers,MK-28-13,Californication
Red Hot Chili Peppers,MK-387-13,Can't Stop
Red Hot Chili Peppers,MK-316-16,Dani California
Red Hot Chili Peppers,MK-674-74,Desecration Smile
Red Hot Chili Peppers,MK-604-12,Dosed
Red Hot Chili Peppers,MK-322-13,Fortune Faded
Red Hot Chili Peppers,7585-13,Give It Away
Red Hot Chili Peppers,MK-679-21,Go Robot
Red Hot Chili Peppers,MK-363-19,Hump De Bump
Red Hot Chili Peppers,MK-387-14,My Friends
Red Hot Chili Peppers,MK-52-10,Otherside
Red Hot Chili Peppers,MK-135-09,Scar Tissue
Red Hot Chili Peppers,MK-208-15,Sir Psycho Sexy
Red Hot Chili Peppers,MK-356-10,Snow (Hey Oh)
Red Hot Chili Peppers,MK-145-09,Soul To Squeeze
Red Hot Chili Peppers,MK-325-02,Suck My Kiss
Red Hot Chili Peppers,MK-340-16,Tell Me Baby
Red Hot Chili Peppers,MK-412-06,The Adventures Of Rain Dance Maggie
Red Hot Chili Peppers,MK-746-02,Tippa My Tongue
Red Hot Chili Peppers,7585-02,Under The Bridge
Red Hot Chilli Peppers,MK-683-53,Road Trippin'
Red Jumpsuit Apparatus,MK-681-20,Kins & Carroll
Red Peters,MK-78-13,You Promised Me The Moon (But I Prefer Uranus)
Redbone,MK-652-05,Come and Get Your Love
Redfoo,MK-683-52,Juicy Wiggle
Redfoo,MK-695-60,Let's Get Ridiculous
Redmon & Vale,MK-18-08,Squeezing' The Love Outta You
Reel Big Fish,MK-720-19,Another F.U. Song
Reel Big Fish,MK-720-18,Average Man
Reel Big Fish,MK-720-17,Ban The Tube Top
Reel Big Fish,MK-720-16,Beer
Reel Big Fish,MK-780-02,Brown Eyed Girl
Reel Big Fish,MK-720-15,Don't Start A Band
Reel Big Fish,MK-720-14,Drunk Again
Reel Big Fish,MK-720-13,Everyone Else Is An A-shole
Reel Big Fish,MK-778-20,Hungry Like The Wolf
Reel Big Fish,MK-720-12,Kiss Me Deadly
Reel Big Fish,MK-720-11,New Version Of you
Reel Big Fish,MK-527-04,Nothin' But A Good Time
Reel Big Fish,MK-720-10,Pissed Off
Reel Big Fish,MK-720-09,Please Don't Tell Her I Have A Girlfriend
Reel Big Fish,MK-720-08,Sell Out
Reel Big Fish,MK-720-07,Set up (You Need This)
Reel Big Fish,MK-720-06,She Has A Girfriend Now
Reel Big Fish,MK-527-03,Take On Me
Reel Big Fish,MK-720-05,Talkin About A Revolution
Reel Big Fish,MK-720-04,We Hate It When Our Friends Become Successful
Reel Big Fish,MK-720-03,Where Have You Been
Reel Big Fish,MK-720-02,Why Do Girls Think They're Fat
Reel Big Fish,MK-720-01,Will The Revolution Come
"Refreshments, The",MK-259-12,Banditos
Reggie 'N' Bollie,MK-674-75,New Girl
Regina Spektor,MK-654-45,The Call
Regina Spektor,MK-674-76,You've Got Time
Regine Velasquez,MK-651-09,You've Made Me Stronger
Rehab,MK-518-15,Sittin' At A Bar (Bartender Song)
Reklaws,MK-703-22,I Do Too
Reklaws,MK-703-20,Long Live The Night
Reklaws & Sacha,MK-703-21,What The Truck
REM,MK-213-11,Bang And Blame
REM,MK-535-01,Crush With Eyeliner
REM,MK-329-18,Drive
REM,7584-08,End Of The World (As We Know It)
REM,MK-329-08,Everybody Hurts
REM,MK-77-05,Imitation Of Life
REM,MK-36-02,Losing My Religion
REM,MK-145-14,Man On The Moon
REM,MK-373-11,Shiny Happly People
REM,MK-36-18,Stand
REM,MK-763-09,Superman
REM,MK-08-15,The Great Beyond
REM,MK-763-08,These Days
REM,MK-533-13,What's The Frequency Kenneth
Rema & Selena Gomez,MK-775-27,Calm Down (Remix)
"Rembrandts, The",MK-73-11,I'll Be There For You
"Rembrandts, The",MK-281-15,Just The Way It Is Baby
"Remedy, The",MK-703-19,Abandoned Pools
Remy Ma,MK-357-17,Conceited
Remy Zero,MK-194-18,Save Me
Renato Carosone,MK-775-06,Tu Vuo' Fa' L'americano(You  Want To Be American)
Rene LaVice & Ivy Mairi,MK-646-03,The Calling
Renee Olstead,MK-644-42,Georgia On My Mind
Renee Olstead,MK-747-05,Is You Is or Is You Ain't My Baby
Reo Speedwagon,MK-683-51,Can't Fight This Feeling
Reo Speedwagon,MK-356-06,Can't Fight This Feeling Anymore
Reo Speedwagon,MK-114-17,Keep On Loving You
Reo Speedwagon,MK-416-11,Ridin' The Storm Out
Reo Speedwagon,7576-15,Rollin' With The Changes
Reo Speedwagon,MK-683-50,Take It On The Run
Res,MK-192-17,They-Say Vision
Restless Heart,MK-107-17,That Rock Won't Roll
Restless Heart,7510-04,When She Cries
Rett Akins,MK-604-01,Kiss My Country Ass
Rev Theory,MK-674-77,Hell Yeah
Revis,MK-348-16,Caught In The Rain
Revivalists,MK-683-49,Wish I Knew You
Rhett Atkins,MK-105-05,More Than Everything
Richard Cheese,MK-654-43,Smells Like Teen Spirit
Richard Marx,MK-164-13,Right Here Waiting
Richie McDonald,MK-674-78,Six Foot Teddy Bear
Richie Valens,MK-171-13,Come On Let's Go
Richie Valens,7532-12,Donna
Rick Astley,MK-674-79,Angels On My Side
Rick Astley,MK-674-80,Keep Singing
Rick Astley,MK-312-11,Never Gonna Give You Up
Rick Astley Vs Avicii Vs Chumbawumba (MASH-UP),MK-593-05,Never Gonna Wake Up
Rick Derringer,MK-743-01,Rock And Roll Hoochie Koo
Rick James,MK-744-07,Give It To Me Baby
Rick James,7542-13,Super Freak
Rick James,MK-654-42,You And I
Rick Ross & Drake & French Montana,MK-703-18,Stay Schemin' (Clean)
Rick Springfield,7580-12,Jessie's Girl
Rickie Lee Jones,MK-674-81,Chuck Es In Love
Ricky Gervais,MK-695-59,Freelove Freeway
Ricky Martin,MK-243-13,Livin' La Vida Loca
Ricky Martin,MK-169-01,She Bangs
Ricky Martin,MK-136-15,She's All I Ever Had
Ricky Martin,MK-135-01,The Cup Of Life
Ricky Martin,MK-644-41,Vida
Ricky Martin & Maluma (Duet),MK-683-47,Vente Pa' Ca (Latino)
Ricky Martin & Meja,MK-676-03,Private Emotion
Ricky Nelson,MK-655-22,A Wonder Like You
Ricky Nelson,7509-05,Garden Party
Ricky Nelson,7541-10,"Hello, Mary Lou"
Ricky Nelson,MK-789-03,My Blue Heaven
Ricky Nelson,MK-655-21,Poor Little Fool
Ricky Nelson,MK-655-20,Sweeter Than You
Ricky Nelson,7504-12,Travelin' Man
Ricky Nelson,MK-655-19,Young World
Ricky Skaggs,MK-655-13,Uncle Pen
Ricky Van Shelton,MK-679-20,I'll Leave This World Loving You
Ricky Van Shelton,MK-683-46,Life Turned Her That Way
Ricky Van Shelton,MK-536-09,Statue Of A Fool
Ricky Van Shelton,MK-665-41,Wild Man
Ricochet,MK-25-06,Do I Love You Enough
Right Said Fred,7598-06,I'm Too Sexy
"Righteous Brothers, The",7502-13,Unchained Melody
"Righteous Brothers, The",MK-182-08,You've Lost That Lovin Feeling
Rihanna,MK-674-82,As Real As You & Me
Rihanna,MK-665-40,Bitch Better Have My Money
Rihanna,MK-397-10,California King Bed
Rihanna,MK-516-02,Cheers (Drink To That)
Rihanna,MK-526-13,Diamonds
Rihanna,MK-368-10,Disturbia
Rihanna,MK-359-09,Don't Stop The Music
Rihanna,MK-683-44,Higher
Rihanna,MK-356-04,If It's Lovin' That You Want
Rihanna,MK-674-84,Kiss It Better
Rihanna,MK-779-07,Lift Me Up
Rihanna,MK-674-85,Love On The Brain
Rihanna,MK-543-05,Loveeeeeee Song
Rihanna,MK-403-02,Man Down
Rihanna,MK-674-86,Needed Me
Rihanna,MK-674-87,Needed Me (Explicit)
Rihanna,MK-394-14,Only Girl
Rihanna,MK-309-05,Pon De Replay
Rihanna,MK-385-03,Russian Roulette
Rihanna,MK-310-17,S.O.S. (Rescue Me)
Rihanna,MK-401-01,S&M
Rihanna,MK-674-88,Sex With Me
Rihanna,MK-674-89,Sledgehammer
Rihanna,MK-533-15,Stay
Rihanna,MK-366-04,Take A Bow
Rihanna,MK-646-02,Towards The Sun
Rihanna,MK-350-06,Umbrella
Rihanna,MK-315-14,Unfaithful
Rihanna,MK-533-12,Where Have You Been
Rihanna & Calvin Harris,MK-415-03,We Found Love
Rihanna & Drake,MK-397-09,What's My Name
Rihanna & Drake,MK-674-90,Work
Rihanna & Eminem,MK-397-12,Love The Way You Lie
Rihanna & Future,MK-665-39,Loveeeeeee Song (Clean)
Rihanna & Jay Z,MK-526-15,Talk That Talk
Rihanna & Ne-Yo,MK-365-16,Hate That I Love You
Rihanna & Young Jeezy,MK-386-03,Hard
Rihanna &David Guetta,MK-550-17,Right Now
Rilo Kiley,MK-772-10,Portion For Foxes
Rilo Kiley,MK-747-04,Let Me Back In
Rilo Kiley,MK-747-03,Silver lining
Ringo Starr,MK-619-12,It Don't Come Easy
Ringo Starr,MK-619-11,La De Da
Ringo Starr,MK-619-10,No No Song
Ringo Starr,MK-703-15,Only You
Ringo Starr,MK-619-13,Photograph
Ringo Starr,7523-13,You're Sixteen
Rise Against,MK-549-11,Ready To Fall
Rise Against,MK-549-14,Savior
Rise Against,MK-557-13,Swing Life Away
Rise Against,MK-345-07,Swinging Life Away
Rise Against,MK-549-13,The Good Left Undone
Rise Against,MK-549-12,Wait For Me
Rita Coolidge,7547-08,Your Love Keeps Lifting Me Higher
Rita Ora,MK-683-43,Anywhere
Rita Ora,MK-683-42,Let You Love Me
Rita Ora,MK-640-01,Poison
Rita Ora,MK-679-19,Your Song
Rita Ora & Cardi B & Charli XCX,MK-683-40,Girls
Rita Ora & Chris Brown,MK-651-08,Body On Me
Ritchie Valens,MK-674-91,Framed
Riton & Kah-Lo,MK-674-92,Rinse & Repeat
River Road,MK-27-03,Breathless
Rixton,MK-639-15,We All Want The Same thing
"Road Hammers, The",MK-318-06,East Bound And Down
Rob Cantor,MK-732-03,Shia Labeouf Actual Cannibal
Rob Thomas,MK-390-13,Her Diamonds
Rob Thomas,MK-390-01,Little Wonders
Rob Thomas,MK-301-10,Lonely No More
Rob Thomas,MK-683-39,Pieces
Rob Thomas,MK-683-38,This Is How A Heart Breaks
Rob Zombie,MK-16-06,Dragula
Rob Zombie,MK-161-13,Feels So Numb
Rob Zombie,MK-24-01,Living Dead Girl
Robben Ford,MK-644-39,Don't Let Me Be Misunderstood
Robbie Robertson,MK-515-14,Somewhere Down The Crazy River
Robbie Williams,MK-101-15,Angels
Robbie Williams,MK-732-03,Candy
Robbie Williams,MK-695-58,Everybody Wants To Rule The World
Robbie Williams,MK-264-06,Feel
Robbie Williams,MK-654-41,If I Only Had A Brain
Robbie Williams,MK-674-93,Love My Life
Robbie Williams,MK-243-10,Millennium
Robbie Williams,MK-654-40,Minnie The Moocher
Robbie Williams,MK-683-37,Mixed Signals
Robbie Williams,MK-674-95,Party Like A Russian
Robbie Williams,MK-46-11,Rock DJ
Robbie Williams,MK-654-39,Swings Both Ways
Robbie Williams,MK-674-96,The Heavy Entertainment Show
Robert Cray,MK-778-19,Don't Be Afraid Of The Dark
Robert Cray,MK-778-18,Fine Yesterday
Robert Cray,MK-778-17,Foul Play
Robert Cray,MK-778-16,I Guess I Showed Her
Robert Cray,MK-778-15,Moan
Robert Cray,MK-778-14,More Than I Can Stand
Robert Cray,MK-778-13,Nothin' But A Woman
Robert Cray,MK-778-12,Phone Booth
Robert Cray,MK-778-11,Right Next Door (Because Of Me)
Robert Cray,MK-778-10,Smoking Gun
Robert Palmer,7580-03,Addicted To Love
Robert Palmer,MK-166-09,Bad Case Of Loving You
Robert Palmer,MK-111-05,Simply Irresistible
Robert Plant,MK-683-36,Big Log
Robert Tepper,MK-531-13,No Easy Way Out
Roberta Flack,7546-01,Feel Like Makin' Love
Roberta Flack,MK-253-01,First Time Ever I Saw Your Face
Roberta Flack,7530-01,Killing Me Softly
Roberta Flack & Donny Hathaway,7574-14,The Closer I Get To You
Robin Lane & The Chartbusters,MK-683-35,When Things Go Wrong
Robin S,MK-84-11,Show Me Love
